cod_barras;nome;fabricante;tamanho;cor_sabor;vlr_custo;vlr_atacado;vlr_varejo;ncm;forma_aquisicao;origem_mercadoria;tipo_tributacao_ipi;Uni Comercial
790000004653;TOP C/ BOJO - PRETO-PRETO-L;BODY STYLE;L;PRETO;0,00;49,00;85,00;61062000;30;11;19;UN
790000004654;TOP C/ BOJO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;49,00;85,00;61061000;30;11;19;UN
790000004655;TOP C/ BOJO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;49,00;85,00;61061000;30;11;19;UN
790000004656;TOP C/ BOJO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;49,00;85,00;61061000;30;11;19;UN
790000004657;TOP C/ BOJO - MARINHO -MARINHO-S;BODY STYLE;S;MARINHO;0,00;49,00;85,00;61061000;30;11;19;UN
790000004658;TOP C/ BOJO - MARINHO -MARINHO-M;BODY STYLE;M;MARINHO;0,00;49,00;85,00;61061000;30;11;19;UN
790000004659;TOP C/ BOJO - MARINHO -MARINHO-L;BODY STYLE;L;MARINHO;0,00;49,00;85,00;61061000;30;11;19;UN
790000004660;TOP - PRETO-PRETO-S;BODY STYLE;S;PRETO;0,00;45,00;79,00;61061000;30;11;19;UN
790000004661;TOP  - PRETO-PRETO-M;BODY STYLE;M;PRETO;0,00;45,00;79,00;61061000;30;11;19;UN
790000004662;TOP  - PRETO-PRETO-L;BODY STYLE;L;PRETO;0,00;45,00;79,00;61061000;30;11;19;UN
790000004663;CAMISA MASC - MESCLA-MESCLA-S;BODY STYLE;S;MESCLA;0,00;42,00;79,00;61091000;30;11;19;UN
790000004664;CAMISA MASC - MESCLA-MESCLA-M;BODY STYLE;M;MESCLA;0,00;42,00;79,00;61091000;30;11;19;UN
790000004665;CAMISA MASC - MESCLA-MESCLA-L;BODY STYLE;L;MESCLA;0,00;42,00;79,00;61091000;30;11;19;UN
790000004666;CAMISA MASC - VERMELHO-VERMELHO-S;BODY STYLE;S;VERMELHO;0,00;42,00;79,00;99999999;30;11;19;UN
790000004667;CAMISA MASC - VERMELHO-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;42,00;79,00;99999999;30;11;19;UN
790000004668;CAMISA MASC - VERMELHO-VERMELHO-L;BODY STYLE;L;VERMELHO;0,00;42,00;79,00;99999999;30;11;19;UN
790000004669;CAMISA MASC - BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000004670;CAMISA MASC - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000004671;CAMISA MASC - BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000004672;CAMISA MASC - MESCLA-MESCLA-S;BODY STYLE;S;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004673;CAMISA MASC - MESCLA-MESCLA-M;BODY STYLE;M;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004674;CAMISA MASC - MESCLA-MESCLA-L;BODY STYLE;L;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004675;CAMISA MASC - MESCLA-MESCLA-S;BODY STYLE;S;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004676;CAMISA MASC - MESCLA-MESCLA-M;BODY STYLE;M;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004677;CAMISA MASC - MESCLA-MESCLA-L;BODY STYLE;L;MESCLA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004678;BERM HELANCA - CAMUFLADA-CAMUFLADO-S;BODY STYLE;S;CAMUFLADO;0,00;45,00;69,00;61071900;30;11;19;UN
790000004679;BERM HELANCA - CAMUFLADA-CAMUFLADO-M;BODY STYLE;M;CAMUFLADO;0,00;45,00;69,00;61071900;30;11;19;UN
790000004680;BERM HELANCA - CAMUFLADA-CAMUFLADO-L;BODY STYLE;L;CAMUFLADO;0,00;45,00;69,00;61071900;30;11;19;UN
790000004681;BERM HELANCA - CAMUFLADA-CAMUFLADO-XL;BODY STYLE;XL;CAMUFLADO;0,00;45,00;69,00;61071900;30;11;19;UN
790000004683;SHORT FEM - CAMUFLADO-DIVERSAS-S;BODY STYLE;S;DIVERSAS;0,00;39,00;59,00;61124100;30;11;19;UN
790000004684;SHORT FEM - CAMUFLADO-DIVERSAS-M;BODY STYLE;M;DIVERSAS;0,00;39,00;59,00;61124100;30;11;19;UN
790000004685;SHORT FEM - CAMUFLADO-DIVERSAS-L;BODY STYLE;L;DIVERSAS;0,00;39,00;59,00;61124100;30;11;19;UN
790000004686;SHORT FEM - VINNHO-VINHO-S;BODY STYLE;S;VINHO;0,00;39,00;59,00;61124100;30;11;19;UN
790000004687;SHORT FEM - VINNHO-VINHO-M;BODY STYLE;M;VINHO;0,00;39,00;59,00;61124100;30;11;19;UN
790000004688;SHORT FEM - VINNHO-VINHO-L;BODY STYLE;L;VINHO;0,00;39,00;59,00;61124100;30;11;19;UN
790000004882;REGATA MASC TREINO - PRETA-PRETO-P;BODY STYLE;P;PRETO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004883;REGATA MASC TREINO - PRETA-PRETO-M;BODY STYLE;M;PRETO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004884;REGATA MASC TREINO - PRETA-PRETO-G;BODY STYLE;G;PRETO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004885;REGATA MASC TREINO - PRETA-PRETO-GG;BODY STYLE;GG;PRETO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004886;REGATA MASC TREINO - BRANCA-BRANCO-P;BODY STYLE;P;BRANCO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004887;REGATA MASC TREINO - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004888;REGATA MASC TREINO - BRANCA-BRANCO-G;BODY STYLE;G;BRANCO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004889;REGATA MASC TREINO - BRANCA-BRANCO-GG;BODY STYLE;GG;BRANCO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004704;CAMISA MASC - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004705;CAMISA MASC - CINZA-CINZA-XL;BODY STYLE;XL;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004706;CAMISA MASC - CINZA-CINZA-XXL;BODY STYLE;XXL;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004707;CAMISA MASC - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004708;CAMISA MASC - CINZA-CINZA-XL;BODY STYLE;XL;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004709;CAMISA MASC - CINZA-CINZA-XXL;BODY STYLE;XXL;CINZA;0,00;39,00;79,00;61091000;30;11;19;UN
790000004842;CAMISA MASC - CINZA-CINZA-P;BODY STYLE;P;CINZA;0,00;0,00;30,00;61091000;30;11;19;UN
790000004843;CAMISA MASC - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;0,00;30,00;61091000;30;11;19;UN
790000004844;CAMISA MASC - CINZA-CINZA-G;BODY STYLE;G;CINZA;0,00;0,00;30,00;61091000;30;11;19;UN
790000004845;CAMISA MASC - CINZA-CINZA-GG;BODY STYLE;GG;CINZA;0,00;0,00;30,00;61091000;30;11;19;UN
790000004846;CAMISA MASC - VERMELHA-VERMELHO-P;BODY STYLE;P;VERMELHO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004847;CAMISA MASC - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004848;CAMISA MASC - VERMELHA-VERMELHO-G;BODY STYLE;G;VERMELHO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004849;CAMISA MASC - VERMELHA-VERMELHO-GG;BODY STYLE;GG;VERMELHO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004850;CAMISA MASC - BRANCA-BRANCO-P;BODY STYLE;P;BRANCO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004851;CAMISA MASC - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004852;CAMISA MASC - BRANCA-BRANCO-G;BODY STYLE;G;BRANCO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004853;CAMISA MASC - BRANCA-BRANCO-GG;BODY STYLE;GG;BRANCO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004854;CAMISA MASC - PRETA-PRETO-P;BODY STYLE;P;PRETO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004855;CAMISA MASC - PRETA-PRETO-M;BODY STYLE;M;PRETO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004856;CAMISA MASC - PRETA-PRETO-G;BODY STYLE;G;PRETO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004857;CAMISA MASC - PRETA-PRETO-GG;BODY STYLE;GG;PRETO;0,00;0,00;30,00;61091000;30;11;19;UN
790000004861;CAMISETA  FEM - CINZA-CINZA-P;BODY STYLE;P;CINZA;0,00;0,00;30,00;61061000;30;11;19;UN
790000004862;CAMISETA  FEM - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;0,00;30,00;61061000;30;11;19;UN
790000004863;CAMISETA  FEM - CINZA-CINZA-G;BODY STYLE;G;CINZA;0,00;0,00;30,00;61061000;30;11;19;UN
790000004864;CAMISETA FEM - VERMELHA-VERMELHO-P;BODY STYLE;P;VERMELHO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004865;CAMISETA FEM - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004866;CAMISETA FEM - VERMELHA-VERMELHO-G;BODY STYLE;G;VERMELHO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004867;CAMISETA FEM - BRANCA-BRANCO-P;BODY STYLE;P;BRANCO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004868;CAMISETA FEM - BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004869;CAMISETA FEM - BRANCA-BRANCO-G;BODY STYLE;G;BRANCO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004873;CAMISETA FEM - PRETA-PRETO-P;BODY STYLE;P;PRETO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004874;CAMISETA FEM - PRETA-PRETO-M;BODY STYLE;M;PRETO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004875;CAMISETA FEM - PRETA-PRETO-G;BODY STYLE;G;PRETO;0,00;0,00;30,00;61061000;30;11;19;UN
790000004890;REGATA MASC TREINO - VERMELHA-VERMELHO-P;BODY STYLE;P;VERMELHO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004891;REGATA MASC TREINO - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004892;REGATA MASC TREINO - VERMELHA-VERMELHO-G;BODY STYLE;G;VERMELHO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004893;REGATA MASC TREINO - VERMELHA-VERMELHO-GG;BODY STYLE;GG;VERMELHO;0,00;0,00;24,00;61091000;30;11;19;UN
790000004912;REG FEM C/CAPUZ-BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004913;REG FEM C/CAPUZ-BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004914;REG FEM C/CAPUZ-BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004915;REG FEM C/CAPUZ - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;37,00;59,00;61061000;30;11;19;UN
790000004916;REG FEM C/CAPUZ - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;37,00;59,00;61061000;30;11;19;UN
790000004917;REG FEM C/CAPUZ - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;37,00;59,00;61061000;30;11;19;UN
790000004918;REG FEM C/CAPUZ - VERMELHA-VERMELHO-S;BODY STYLE;S;VERMELHO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004919;REG FEM C/CAPUZ - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004920;REG FEM C/CAPUZ - VERMELHA-VERMELHO-L;BODY STYLE;L;VERMELHO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004921;REG FEM C/CAPUZ - BRANCO-BRANCO-S;BODY STYLE;S;BRANCO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004922;REG FEM C/CAPUZ - BRANCO-BRANCO-M;BODY STYLE;M;BRANCO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004923;REG FEM C/CAPUZ - BRANCO-BRANCO-L;BODY STYLE;L;BRANCO;0,00;37,00;59,00;61061000;30;11;19;UN
790000004924;REG FEM C/CAPUZ - CINZA-CINZA-S;BODY STYLE;S;CINZA;0,00;37,00;59,00;99999999;30;11;19;UN
790000004925;REG FEM C/CAPUZ - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;37,00;59,00;99999999;30;11;19;UN
790000004926;REG FEM C/CAPUZ - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;37,00;59,00;99999999;30;11;19;UN
790000005009;REGATA MASC - CHUMBO-CHUMBO-M;BODY STYLE;M;CHUMBO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005010;REGATA MASC - CHUMBO-CHUMBO-L;BODY STYLE;L;CHUMBO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005011;REGATA MASC - CINZA-CINZA-M;BODY STYLE;M;CINZA;0,00;29,00;49,00;61091000;30;11;19;UN
790000005012;REGATA MASC - CINZA-CINZA-L;BODY STYLE;L;CINZA;0,00;29,00;49,00;61091000;30;11;19;UN
790000005013;REGATA MASC - BRANCO-BRANCO-M;BODY STYLE;M;BRANCO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005014;REGATA MASC - BRANCO-BRANCO-L;BODY STYLE;L;BRANCO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005015;REGATA MASC - AZUL -AZUL-M;BODY STYLE;M;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005016;REGATA MASC - AZUL -AZUL-L;BODY STYLE;L;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005017;REGATA MASC - CINZA RAJADO-CINZA RAJADO-M;BODY STYLE;M;CINZA RAJADO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005018;REGATA MASC - CINZA RAJADO-CINZA RAJADO-L;BODY STYLE;L;CINZA RAJADO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005021;REG MASC - CINZA CLARO-CINZA CLARO-M;BODY STYLE;M;CINZA CLARO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005022;REG MASC - CINZA CLARO-CINZA CLARO-L;BODY STYLE;L;CINZA CLARO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005027;REGATA FEM - BRANCO-BRANCO-S;BODY STYLE;S;BRANCO;0,00;24,00;34,00;61061000;30;11;19;UN
790000005028;REGATA FEM - BRANCO-BRANCO-M;BODY STYLE;M;BRANCO;0,00;24,00;34,00;61061000;30;11;19;UN
790000005029;REGATA FEM - BRANCO-BRANCO-L;BODY STYLE;L;BRANCO;0,00;24,00;34,00;61061000;30;11;19;UN
790000005030;REG FEM - LARANJA MESCLA-LARANJA MESCLA-S;BODY STYLE;S;LARANJA MESCLA;0,00;24,00;34,00;61061000;30;11;19;UN
790000005031;REG FEM - LARANJA MESCLA-LARANJA MESCLA-M;BODY STYLE;M;LARANJA MESCLA;0,00;24,00;34,00;61061000;30;11;19;UN
790000005032;REG FEM - LARANJA MESCLA-LARANJA MESCLA-L;BODY STYLE;L;LARANJA MESCLA;0,00;24,00;34,00;61061000;30;11;19;UN
790000005033;REGATA FEM - CHUMBO-CHUMBO-S;BODY STYLE;S;CHUMBO;0,00;24,00;34,00;61061000;30;11;19;UN
790000005034;REGATA FEM - CHUMBO-CHUMBO-M;BODY STYLE;M;CHUMBO;0,00;24,00;34,00;61061000;30;11;19;UN
790000005035;REGATA FEM - CHUMBO-CHUMBO-L;BODY STYLE;L;CHUMBO;0,00;24,00;34,00;61061000;30;11;19;UN
790000005066; LEGGING - JEANS AZUL-GRADE-;BODY STYLE;S;JEANS AZUL;0,00;75,00;150,00;62046300;30;11;19;UN
790000005067; LEGGING - JEANS AZUL-GRADE-M;BODY STYLE;M;JEANS AZUL;0,00;75,00;150,00;62046300;30;11;19;UN
790000005068; LEGGING - JEANS AZUL-GRADE-L;BODY STYLE;L;JEANS AZUL;0,00;75,00;150,00;62046300;30;11;19;UN
790000005084;CAMISETA BASICA BRANCA-BRANCO-S;BODY STYLE;S;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005085;CAMISETA BASICA BRANCA-BRANCO-M;BODY STYLE;M;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005086;CAMISETA BASICA BRANCA-BRANCO-L;BODY STYLE;L;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005087;CAMISETA BASICA BRANCA-BRANCO-XL;BODY STYLE;XL;BRANCO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005088;REG FEM TELA - VERDE-VERDE-S;BODY STYLE;S;VERDE;0,00;29,00;49,00;61061000;30;11;19;UN
790000005089;REG FEM TELA - VERDE-VERDE-M;BODY STYLE;M;VERDE;0,00;29,00;49,00;61061000;30;11;19;UN
790000005090;REG FEM TELA - VERDE-VERDE-L;BODY STYLE;L;VERDE;0,00;29,00;49,00;61061000;30;11;19;UN
790000005091;REG FEM TELA - ROXO-ROXO-S;BODY STYLE;S;ROXO;0,00;29,00;49,00;61061000;30;11;19;UN
790000005092;REG FEM TELA - ROXO-ROXO-M;BODY STYLE;M;ROXO;0,00;29,00;49,00;61061000;30;11;19;UN
790000005093;REG FEM TELA - ROXO-ROXO-L;BODY STYLE;L;ROXO;0,00;29,00;49,00;61061000;30;11;19;UN
790000005094;REG FEM TELA - LARANJA-LARANJA-S;BODY STYLE;S;LARANJA;0,00;29,00;49,00;61061000;30;11;19;UN
790000005095;REG FEM TELA - LARANJA-LARANJA-M;BODY STYLE;M;LARANJA;0,00;29,00;49,00;61061000;30;11;19;UN
790000005096;REG FEM TELA - LARANJA-LARANJA-L;BODY STYLE;L;LARANJA;0,00;29,00;49,00;61061000;30;11;19;UN
790000005097;REG FEM TELA - CHUMBO-CHUMBO-S;BODY STYLE;S;CHUMBO;0,00;29,00;49,00;61061000;30;11;19;UN
790000005098;REG FEM TELA - CHUMBO-CHUMBO-M;BODY STYLE;M;CHUMBO;0,00;29,00;49,00;61061000;30;11;19;UN
790000005099;REG FEM TELA - CHUMBO-CHUMBO-L;BODY STYLE;L;CHUMBO;0,00;29,00;49,00;61061000;30;11;19;UN
790000005100;CAMISETA MASC - PRETA-PRETO-S;BODY STYLE;S;PRETO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005101;CAMISETA MASC - PRETA-PRETO-M;BODY STYLE;M;PRETO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005102;CAMISETA MASC - PRETA-PRETO-L;BODY STYLE;L;PRETO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005103;CAMISETA MASC - PRETA-PRETO-XL;BODY STYLE;XL;PRETO;0,00;39,00;79,00;61091000;30;11;19;UN
790000005104;CAMISETA MASC - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005105;CAMISETA MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005106;CAMISETA MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005107;CAMISETA MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;39,00;79,00;61091000;30;11;19;UN
790000005108;REG MASC - VERMELHA-VERMELHO-S;BODY STYLE;S;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005109;REG MASC - VERMELHA-VERMELHO-M;BODY STYLE;M;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005110;REG MASC - VERMELHA-VERMELHO-L;BODY STYLE;L;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005111;REG MASC - VERMELHA-VERMELHO-XL;BODY STYLE;XL;VERMELHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005112;REG MASC - AZUL-AZUL-S;BODY STYLE;S;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005113;REG MASC - AZUL-AZUL-M;BODY STYLE;M;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005114;REG MASC - AZUL-AZUL-L;BODY STYLE;L;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005115;REG MASC - AZUL-AZUL-XL;BODY STYLE;XL;AZUL;0,00;29,00;49,00;61091000;30;11;19;UN
790000005116;REG MASC - MARINHO-MARINHO-S;BODY STYLE;S;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005117;REG MASC - MARINHO-MARINHO-M;BODY STYLE;M;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005118;REG MASC - MARINHO-MARINHO-L;BODY STYLE;L;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005119;REG MASC - MARINHO-MARINHO-XL;BODY STYLE;XL;MARINHO;0,00;29,00;49,00;61091000;30;11;19;UN
790000005120;REG MASC - CR?-CRU-S;BODY STYLE;S;CRU;0,00;29,00;49,00;61091000;30;11;19;UN
790000005121;REG MASC - CR?-CRU-M;BODY STYLE;M;CRU;0,00;29,00;49,00;61091000;30;11;19;UN
